,y
23950,0.487083333333
23951,0.018
23952,0.799333333333
23953,0.397166666667
23954,0.164366666667
23955,0.0123333333333
23956,0.478166666667
23957,0.309266666667
23958,0.1855
23959,0.115883333333
23960,0.972833333333
23961,0.019
23962,0.513416666667
23963,0.80325
23964,0.57
23965,0.44525
23966,0.0995
23967,0.0548333333333
23968,0.0196666666667
23969,0.005
23970,0.7989
23971,0.678833333333
23972,0.8854
23973,0.949416666667
23974,0.13625
23975,0.154583333333
23976,0.988
23977,0.121916666667
23978,0.403666666667
23979,0.4015
23980,0.1445
23981,0.0193333333333
23982,0.971
23983,0.82
23984,0.0448333333333
23985,0.994
23986,0.005
23987,0.0596
23988,0.011
23989,0.1855
23990,0.0643333333333
23991,0.355216666667
23992,0.06075
23993,0.9865
23994,0.0995
23995,0.928166666667
23996,0.8704
23997,0.896266666667
23998,0.0289
23999,0.0986666666667
24000,0.007
24001,0.0508571428571
24002,0.520666666667
24003,0.977666666667
24004,0.490516666667
24005,0.029
24006,0.0378333333333
24007,0.0829047619048
24008,0.9932
24009,0.06
24010,0.958333333333
24011,0.369916666667
24012,0.993333333333
24013,0.12775
24014,0.532166666667
24015,0.8435
24016,0.154835714286
24017,0.0055
24018,0.1755
24019,0.1371
24020,0.902583333333
24021,0.810666666667
24022,0.89735
24023,0.489333333333
24024,0.726
24025,0.367066666667
24026,0.891333333333
24027,0.524583333333
24028,0.0949
24029,0.994333333333
24030,0.264166666667
24031,0.878666666667
24032,0.8125
24033,0.182583333333
24034,0.491833333333
24035,0.029
24036,0.933783333333
24037,0.015
24038,0.810916666667
24039,0.0763333333333
24040,0.374383333333
24041,0.323583333333
24042,0.053
24043,0.9916
24044,0.892166666667
24045,0.05525
24046,0.0995833333333
24047,0.437
24048,0.459916666667
24049,0.034
24050,0.880666666667
24051,0.97375
24052,0.035
24053,0.0593333333333
24054,0.220178571429
24055,0.116916666667
24056,0.211416666667
24057,0.2645
24058,0.9471
24059,0.546833333333
24060,0.191166666667
24061,0.0335
24062,0.0369166666667
24063,0.977
24064,0.424516666667
24065,0.781333333333
24066,0.196333333333
24067,0.09025
24068,0.142216666667
24069,0.24725
24070,0.163
24071,0.242833333333
24072,0.0171666666667
24073,0.0226666666667
24074,0.948333333333
24075,0.0215833333333
24076,0.624166666667
24077,0.032
24078,0.045
24079,0.003
24080,0.492833333333
24081,0.0781333333333
24082,0.14125
24083,0.938833333333
24084,0.0238333333333
24085,0.276
24086,0.4936
24087,0.0396666666667
24088,0.0583333333333
24089,0.967333333333
24090,0.0728333333333
24091,0.742333333333
24092,0.910333333333
24093,0.792733333333
24094,0.0145
24095,0.0575166666667
24096,0.953666666667
24097,0.0216666666667
24098,0.952666666667
24099,0.94325
24100,0.157566666667
24101,0.141
24102,0.913916666667
24103,0.0148333333333
24104,0.336
24105,0.1705
24106,0.0303333333333
24107,0.226233333333
24108,0.165383333333
24109,0.006
24110,0.522566666667
24111,0.842166666667
24112,0.635083333333
24113,0.888666666667
24114,0.770011904762
24115,0.737316666667
24116,0.160666666667
24117,0.9465
24118,0.1545
24119,0.165666666667
24120,0.166516666667
24121,0.922666666667
24122,0.995
24123,0.024
24124,0.989
24125,0.0308333333333
24126,0.315666666667
24127,0.807166666667
24128,0.950766666667
24129,0.9885
24130,0.886
24131,0.880666666667
24132,0.23675
24133,0.003
24134,0.138583333333
24135,1.0
24136,0.046
24137,0.0840833333333
24138,0.877833333333
24139,0.776666666667
24140,0.134
24141,0.513033333333
24142,0.0180333333333
24143,0.702
24144,0.133916666667
24145,0.6355
24146,0.2415
24147,0.276416666667
24148,0.0183333333333
24149,0.1106
24150,0.41005
24151,0.8345
24152,0.0291666666667
24153,0.0201666666667
24154,0.0366666666667
24155,0.629
24156,0.8555
24157,0.192166666667
24158,0.202733333333
24159,0.0095
24160,0.088
24161,0.318
24162,0.162316666667
24163,0.3685
24164,0.977833333333
24165,0.254333333333
24166,0.0588333333333
24167,0.378
24168,0.7935
24169,0.985
24170,0.0184666666667
24171,0.968
24172,0.168833333333
24173,0.05
24174,0.687333333333
24175,0.21275
24176,0.9095
24177,0.92315
24178,0.982166666667
24179,0.07675
24180,0.0533333333333
24181,0.23495
24182,0.039
24183,0.015
24184,0.457
24185,0.168833333333
24186,0.865916666667
24187,0.226583333333
24188,0.018
24189,0.351933333333
24190,0.9785
24191,0.875666666667
24192,0.890166666667
24193,0.8685
24194,0.0175833333333
24195,0.0691666666667
24196,0.024
24197,0.879766666667
24198,0.1963
24199,0.187
24200,0.0388333333333
24201,0.193
24202,0.0408333333333
24203,0.995
24204,0.719483333333
24205,0.09325
24206,0.0399166666667
24207,0.0531666666667
24208,0.256583333333
24209,0.0974
24210,0.886666666667
24211,0.161666666667
24212,0.6839
24213,0.0565
24214,0.0556666666667
24215,0.0548333333333
24216,0.227883333333
24217,0.940166666667
24218,0.9379
24219,0.0520833333333
24220,0.127583333333
24221,0.973
24222,0.90265
24223,0.302047619048
24224,0.0343333333333
24225,0.004
24226,0.0114
24227,0.3335
24228,0.929733333333
24229,0.6935
24230,0.0245
24231,0.2027
24232,0.7375
24233,0.938366666667
24234,0.869666666667
24235,0.0025
24236,0.0405
24237,0.762166666667
24238,0.519
24239,0.0355833333333
24240,0.162666666667
24241,0.03335
24242,0.967966666667
24243,0.139683333333
24244,0.967666666667
24245,0.944516666667
24246,0.969166666667
24247,0.00216666666667
24248,0.0675
24249,0.683166666667
24250,0.9975
24251,0.007
24252,0.071
24253,0.0739166666667
24254,0.0506666666667
24255,0.106083333333
24256,0.948916666667
24257,0.969766666667
24258,0.969
24259,0.29525
24260,0.180166666667
24261,0.14375
24262,0.0483166666667
24263,0.0861476190476
24264,0.0215
24265,0.229066666667
24266,0.03365
24267,0.0911166666667
24268,0.910333333333
24269,0.818833333333
24270,0.0235
24271,0.0821666666667
24272,0.1118
24273,0.025
24274,0.395666666667
24275,0.875666666667
24276,0.7893
24277,0.054
24278,0.827233333333
24279,0.00633333333333
24280,0.980333333333
24281,0.3835
24282,0.959583333333
24283,0.03575
24284,0.1586
24285,0.16255
24286,0.660666666667
24287,0.025
24288,0.0659333333333
24289,0.9935
24290,0.139333333333
24291,0.706666666667
24292,0.0215
24293,0.176516666667
24294,0.0324166666667
24295,1.0
24296,0.024
24297,0.13475
24298,0.205
24299,0.881164285714
24300,0.771166666667
24301,0.122666666667
24302,0.708166666667
24303,0.9805
24304,0.0316666666667
24305,0.039
24306,0.69025
24307,0.0980833333333
24308,0.74775
24309,0.0493333333333
24310,0.978766666667
24311,0.807166666667
24312,0.0256666666667
24313,0.547166666667
24314,0.803866666667
24315,0.0085
24316,0.608583333333
24317,0.1661
24318,0.186333333333
24319,0.918
24320,0.0381666666667
24321,0.4051
24322,0.0183333333333
24323,0.123
24324,0.0586666666667
24325,0.942
24326,0.0
24327,0.748333333333
24328,0.861178571429
24329,0.321333333333
24330,0.0545
24331,0.698166666667
24332,0.179178571429
24333,0.0291666666667
24334,0.456916666667
24335,0.942916666667
24336,0.0775
24337,0.9615
24338,0.610833333333
24339,0.132083333333
24340,0.417583333333
24341,0.0896666666667
24342,0.7935
24343,0.136916666667
24344,0.725833333333
24345,0.962333333333
24346,0.1739
24347,0.133416666667
24348,0.0198333333333
24349,0.05675
24350,0.0223333333333
24351,0.1715
24352,0.185566666667
24353,0.825683333333
24354,0.6605
24355,0.008
24356,0.160766666667
24357,0.64375
24358,0.0716
24359,0.1095
24360,0.95125
24361,0.971
24362,0.48875
24363,0.7965
24364,0.305166666667
24365,0.0755
24366,0.600833333333
24367,0.00866666666667
24368,0.297333333333
24369,0.004
24370,0.004
24371,0.305166666667
24372,0.119083333333
24373,0.564833333333
24374,0.007
24375,0.905166666667
24376,0.0025
24377,0.9764
24378,0.861766666667
24379,0.506
24380,0.833416666667
24381,0.154
24382,0.637833333333
24383,0.0285833333333
24384,0.0356333333333
24385,0.019
24386,0.27625
24387,0.0065
24388,0.719333333333
24389,0.46875
24390,0.0
24391,0.0035
24392,0.704666666667
24393,0.0260833333333
24394,0.438833333333
24395,0.134145238095
24396,0.977833333333
24397,0.9765
24398,0.052
24399,0.87425
24400,0.01
24401,0.410533333333
24402,0.529833333333
24403,0.0750333333333
24404,0.78225
24405,0.579583333333
24406,0.378
24407,0.1205
24408,0.785833333333
24409,0.8418
24410,0.0438833333333
24411,0.016
24412,0.4425
24413,0.0215
24414,0.00333333333333
24415,0.0255
24416,0.224333333333
24417,0.0316666666667
24418,0.9105
24419,0.0524166666667
24420,0.190166666667
24421,0.07525
24422,0.722333333333
24423,0.0015
24424,0.899333333333
24425,0.048
24426,0.106
24427,0.0455
24428,0.232166666667
24429,0.993
24430,0.865183333333
24431,0.992
24432,0.991
24433,0.806333333333
24434,0.028
24435,0.213333333333
24436,0.50475
24437,0.026
24438,0.0619166666667
24439,0.141333333333
24440,0.002
24441,0.991
24442,0.1111
24443,0.654333333333
24444,0.0693333333333
24445,0.130333333333
24446,0.1335
24447,0.0156666666667
24448,0.963
24449,0.92775
24450,0.525
24451,0.0263333333333
24452,0.672833333333
24453,0.989
24454,0.698633333333
24455,0.378333333333
24456,0.0613333333333
24457,0.964833333333
24458,0.121138095238
24459,0.748
24460,0.450866666667
24461,0.902666666667
24462,0.592
24463,0.0585
24464,0.401833333333
24465,0.609583333333
24466,0.977
24467,0.0435
24468,0.86925
24469,0.0245476190476
24470,0.0368333333333
24471,0.93235
24472,0.0395
24473,0.0313333333333
24474,0.809333333333
24475,0.01085
24476,0.4675
24477,0.358166666667
24478,0.983
24479,0.853916666667
24480,0.0318333333333
24481,0.374166666667
24482,0.0528333333333
24483,0.0423333333333
24484,0.417166666667
24485,0.976666666667
24486,0.0045
24487,0.64795
24488,0.93925
24489,0.338066666667
24490,0.04625
24491,0.5725
24492,0.24
24493,0.019
24494,0.0345
24495,0.0666
24496,0.925666666667
24497,0.015
24498,0.847666666667
24499,0.021
24500,0.637016666667
24501,0.3305
24502,0.8964
24503,0.292916666667
24504,0.0892
24505,0.793483333333
24506,0.1375
24507,0.524733333333
24508,0.149666666667
24509,0.09735
24510,0.71075
24511,0.09525
24512,0.588633333333
24513,0.0639666666667
24514,0.127
24515,0.9855
24516,0.0923333333333
24517,0.923833333333
24518,0.118166666667
24519,0.0928833333333
24520,0.996
24521,0.944916666667
24522,0.129666666667
24523,0.0325
24524,0.985
24525,0.982666666667
24526,0.270433333333
24527,0.0738333333333
24528,0.138233333333
24529,0.0416666666667
24530,0.1243
24531,0.9935
24532,0.695166666667
24533,0.05825
24534,0.776416666667
24535,0.9845
24536,0.977333333333
24537,0.816666666667
24538,0.026
24539,0.994
24540,0.810166666667
24541,1.0
24542,0.603833333333
24543,0.680166666667
24544,0.0190166666667
24545,0.046
24546,0.861833333333
24547,0.939
24548,0.971
24549,0.9865
24550,0.02
24551,0.841833333333
24552,0.962833333333
24553,0.42525
24554,0.909166666667
24555,0.989583333333
24556,0.409333333333
24557,0.8599
24558,0.821833333333
24559,0.10935
24560,0.973866666667
24561,0.9815
24562,0.46
24563,0.606
24564,0.28065
24565,0.631166666667
24566,0.0611666666667
24567,0.262283333333
24568,0.8155
24569,0.924333333333
24570,0.10475
24571,0.23225
24572,0.435833333333
24573,0.662
24574,0.681416666667
24575,0.0739333333333
24576,0.859583333333
24577,0.024
24578,0.114083333333
24579,0.665333333333
24580,0.0453333333333
24581,0.0331666666667
24582,1.0
24583,0.219083333333
24584,0.781333333333
24585,0.0728333333333
24586,0.965916666667
24587,0.894666666667
24588,0.7559
24589,0.0125
24590,0.19175
24591,0.012
24592,0.3263
24593,0.698783333333
24594,0.996
24595,0.9706
24596,0.03375
24597,0.613583333333
24598,0.0188333333333
24599,0.0295
24600,0.931333333333
24601,0.0146
24602,0.561666666667
24603,0.8417
24604,0.00633333333333
24605,0.055
24606,0.996833333333
24607,0.029
24608,0.9735
24609,0.157983333333
24610,0.7387
24611,0.749
24612,0.0944166666667
24613,0.953333333333
24614,0.88525
24615,0.0245
24616,0.629666666667
24617,0.974
24618,0.234083333333
24619,0.161083333333
24620,0.09275
24621,0.002
24622,0.01725
24623,0.722166666667
24624,0.01
24625,0.9715
24626,0.0100833333333
24627,0.285166666667
24628,0.24325
24629,0.50875
24630,0.870833333333
24631,0.169404761905
24632,0.0955666666667
24633,0.059
24634,0.7085
24635,0.0505
24636,0.261416666667
24637,0.178333333333
24638,0.043
24639,0.023
24640,0.220883333333
24641,0.426033333333
24642,0.504366666667
24643,0.134083333333
24644,0.113916666667
24645,0.220833333333
24646,0.307333333333
24647,0.1875
24648,0.391833333333
24649,0.6678
24650,0.147166666667
24651,0.180333333333
24652,0.276583333333
24653,0.0426
24654,0.125166666667
24655,0.995166666667
24656,0.274
24657,0.83225
24658,0.0255
24659,0.00666666666667
24660,0.978
24661,0.115416666667
24662,0.981666666667
24663,0.124083333333
24664,0.266166666667
24665,0.246316666667
24666,0.1056
24667,0.0635
24668,0.247833333333
24669,0.928833333333
24670,0.98375
24671,0.008
24672,0.186533333333
24673,0.0186666666667
24674,0.995
24675,0.648033333333
24676,0.009
24677,0.017
24678,0.6625
24679,0.812833333333
24680,0.94125
24681,0.807
24682,0.0939
24683,0.01815
24684,0.251166666667
24685,0.984333333333
24686,0.8425
24687,0.563
24688,0.9535
24689,0.633583333333
24690,0.0528333333333
24691,0.0765
24692,0.0075
24693,0.0388333333333
24694,0.01475
24695,0.126833333333
24696,0.0587333333333
24697,0.0195
24698,0.991
24699,0.974166666667
24700,0.85825
24701,0.8555
24702,0.0913666666667
24703,0.250233333333
24704,0.0296666666667
24705,0.0849166666667
24706,0.09085
24707,0.100333333333
24708,0.6725
24709,0.0065
24710,0.671
24711,0.686333333333
24712,0.554
24713,0.7001
24714,0.981333333333
24715,0.2489
24716,0.026
24717,0.0120666666667
24718,0.00866666666667
24719,0.057
24720,0.928833333333
24721,0.852166666667
24722,0.568666666667
24723,0.0711666666667
24724,0.0765166666667
24725,0.0366666666667
24726,0.0558333333333
24727,0.891833333333
24728,0.855333333333
24729,0.985
24730,0.901416666667
24731,0.08625
24732,0.297433333333
24733,0.0171666666667
24734,0.979
24735,0.032
24736,1.0
24737,0.0705
24738,0.894166666667
24739,0.994666666667
24740,0.769333333333
24741,0.0384166666667
24742,0.950333333333
24743,0.817666666667
24744,0.911066666667
24745,0.05275
24746,0.0105
24747,0.1485
24748,0.0336666666667
24749,0.19725
24750,0.9455
24751,0.0173333333333
24752,0.23355
24753,0.05475
24754,0.02
24755,0.446916666667
24756,0.910666666667
24757,0.570966666667
24758,0.0445
24759,0.849516666667
24760,0.991
24761,0.003
24762,0.163833333333
24763,0.200166666667
24764,0.155333333333
24765,0.911
24766,0.0541666666667
24767,0.267666666667
24768,0.03775
24769,0.864166666667
24770,0.109833333333
24771,0.092
24772,0.0703333333333
24773,0.371666666667
24774,0.974
24775,0.711
24776,0.875166666667
24777,0.6295
24778,0.0445333333333
24779,0.5211
24780,0.0275
24781,0.969166666667
24782,0.101916666667
24783,0.16115
24784,0.09335
24785,0.452883333333
24786,0.034
24787,0.594783333333
24788,0.698
24789,0.0634333333333
24790,0.0108333333333
24791,0.034
24792,0.336416666667
24793,0.36
24794,0.723166666667
24795,0.187833333333
24796,0.0380666666667
24797,0.0171666666667
24798,0.967
24799,0.995333333333
24800,0.9305
24801,0.0406666666667
24802,0.965166666667
24803,0.953666666667
24804,0.294666666667
24805,0.184666666667
24806,0.690583333333
24807,0.0239166666667
24808,0.993666666667
24809,0.0212
24810,0.21935
24811,0.06875
24812,0.0991666666667
24813,0.850083333333
24814,0.706366666667
24815,0.422833333333
24816,0.119416666667
24817,0.9145
24818,0.223264285714
24819,0.171466666667
24820,0.973166666667
24821,0.976333333333
24822,0.3942
24823,0.69975
24824,0.0545833333333
24825,0.913166666667
24826,0.944666666667
24827,0.109666666667
24828,0.988333333333
24829,0.622333333333
24830,0.6965
24831,0.845
24832,0.23755
24833,0.0095
24834,0.0141666666667
24835,0.265116666667
24836,0.891416666667
24837,0.39875
24838,0.0136666666667
24839,0.9595
24840,1.0
24841,0.866433333333
24842,0.0204166666667
24843,0.247333333333
24844,0.985
24845,0.0453333333333
24846,0.573273809524
24847,0.0321666666667
24848,0.992
24849,0.6891
24850,0.0884166666667
24851,0.87225
24852,0.3195
24853,0.0823333333333
24854,0.004
24855,0.9641
24856,0.0675
24857,1.0
24858,0.708233333333
24859,0.1555
24860,0.0813333333333
24861,0.9145
24862,0.167333333333
24863,0.300166666667
24864,0.0627
24865,0.909
24866,0.01
24867,0.0500833333333
24868,0.220983333333
24869,0.159916666667
24870,0.9655
24871,0.4775
24872,0.45
24873,0.0220833333333
24874,0.919
24875,0.9172
24876,0.97
24877,0.10505
24878,0.960185714286
24879,0.114
24880,0.008
24881,0.0788333333333
24882,0.855166666667
24883,0.4755
24884,0.0939
24885,0.668333333333
24886,0.27585
24887,0.0553595238095
24888,0.972
24889,1.0
24890,0.0894166666667
24891,0.589833333333
24892,0.874283333333
24893,0.6788
24894,0.0183333333333
24895,0.009
24896,0.0524
24897,0.983166666667
24898,0.0285
24899,0.0343333333333
24900,0.0632
24901,0.246833333333
24902,0.754166666667
24903,0.06925
24904,0.836246428571
24905,0.144166666667
24906,0.899033333333
24907,0.0111666666667
24908,0.0436666666667
24909,0.0386666666667
24910,0.0
24911,0.766916666667
24912,0.0648166666667
24913,0.876716666667
24914,0.00575
24915,0.1425
24916,0.17489047619
24917,0.106
24918,0.0345
24919,0.121583333333
24920,0.835816666667
24921,0.963833333333
24922,0.9295
24923,0.826
24924,0.930833333333
24925,0.0296
24926,0.969333333333
24927,0.57075
24928,0.166466666667
24929,0.972416666667
24930,0.10575
24931,0.452066666667
24932,0.437516666667
24933,1.0
24934,0.701166666667
24935,0.992333333333
24936,0.0514666666667
24937,0.163233333333
24938,0.828716666667
24939,0.0665833333333
24940,0.7085
24941,0.129216666667
24942,0.0111666666667
24943,0.8245
24944,0.0610833333333
24945,0.606666666667
24946,0.0300833333333
24947,0.0228333333333
24948,0.273416666667
24949,0.0373333333333
24950,0.0789166666667
24951,0.2486
24952,0.0887166666667
24953,0.490916666667
24954,0.001
24955,0.157666666667
24956,0.0467
24957,0.247083333333
24958,0.0523333333333
24959,0.0716666666667
24960,0.211666666667
24961,0.028
24962,0.86025
24963,0.008
24964,0.0532333333333
24965,0.129666666667
24966,0.923
24967,0.569433333333
24968,0.27415
24969,0.0373333333333
24970,0.936833333333
24971,0.0528333333333
24972,0.943666666667
24973,0.747466666667
24974,0.0186666666667
24975,0.0425833333333
24976,0.0613833333333
24977,0.518333333333
24978,0.0605
24979,0.09635
24980,0.0075
24981,0.164583333333
24982,0.623416666667
24983,0.0645833333333
24984,0.16425
24985,0.0135
24986,0.08525
24987,0.11395
24988,0.9865
24989,0.122
24990,0.0789166666667
24991,0.515333333333
24992,0.9845
24993,0.0571666666667
24994,0.421333333333
24995,0.0516
24996,0.330833333333
24997,1.0
24998,0.0485
24999,0.976333333333
25000,0.131983333333
25001,0.04325
25002,0.821833333333
25003,0.230333333333
25004,0.0554833333333
25005,0.005
25006,0.0283333333333
25007,0.06575
25008,0.893416666667
25009,0.00583333333333
25010,0.0825
25011,0.553833333333
25012,0.23
25013,0.815
25014,0.91875
25015,0.946666666667
25016,0.0414166666667
25017,0.600333333333
25018,0.14785
25019,0.004
25020,0.752166666667
25021,0.0625833333333
25022,0.003
25023,0.695483333333
25024,0.04475
25025,0.226666666667
25026,0.05675
25027,0.771833333333
25028,0.970466666667
25029,0.0731666666667
25030,0.9045
25031,0.0304166666667
25032,0.874333333333
25033,0.00633333333333
25034,0.1014
25035,0.702416666667
25036,0.2015
25037,0.2135
25038,0.085
25039,0.001
25040,0.848166666667
25041,0.173833333333
25042,0.0745833333333
25043,0.9675
25044,0.0195
25045,0.0604166666667
25046,0.998
25047,0.9595
25048,0.885916666667
25049,0.295333333333
25050,0.165833333333
25051,0.140616666667
25052,0.1682
25053,0.014
25054,0.94075
25055,0.42525
25056,0.611833333333
25057,0.8525
25058,0.237166666667
25059,0.0331666666667
25060,0.136333333333
25061,0.0831666666667
25062,0.848833333333
25063,0.89795
25064,0.997
25065,0.13135
25066,0.644
25067,0.813416666667
25068,0.0558333333333
25069,0.009
25070,0.40575
25071,0.007
25072,0.110616666667
25073,0.9675
25074,0.20125
25075,0.135
25076,0.0738333333333
25077,0.0675
25078,0.9615
25079,0.253166666667
25080,0.937666666667
25081,0.971
25082,0.453666666667
25083,0.0215
25084,0.1206
25085,0.0198333333333
25086,0.00966666666667
25087,0.100833333333
25088,0.902266666667
25089,0.0359833333333
25090,0.0218333333333
25091,0.852666666667
25092,0.976166666667
25093,0.588666666667
25094,0.401783333333
25095,0.0928333333333
25096,0.731433333333
25097,0.670333333333
25098,0.8679
25099,0.734083333333
25100,0.107916666667
25101,0.73575
25102,0.036
25103,0.04055
25104,0.0490166666667
25105,0.837366666667
25106,0.0325
25107,0.782833333333
25108,0.257666666667
25109,0.570916666667
25110,0.0126666666667
25111,0.890116666667
25112,0.0746666666667
25113,0.0331666666667
25114,0.883183333333
25115,0.078
25116,0.823833333333
25117,0.975416666667
25118,0.9285
25119,0.9665
25120,0.966466666667
25121,0.902833333333
25122,0.0385
25123,0.0535833333333
25124,0.724883333333
25125,0.5234
25126,0.589516666667
25127,0.398166666667
25128,0.846916666667
25129,0.035
25130,0.116766666667
25131,0.93875
25132,0.005
25133,0.88325
25134,0.037
25135,0.0035
25136,0.03625
25137,0.06675
25138,0.0293333333333
25139,0.0283333333333
25140,0.18775
25141,0.906
25142,0.716866666667
25143,0.0218333333333
25144,0.214833333333
25145,0.146166666667
25146,0.9515
25147,0.016
25148,0.546416666667
25149,0.38225
25150,0.98375
25151,0.110633333333
25152,0.08435
25153,0.987
25154,0.18175
25155,0.004
25156,0.0741666666667
25157,0.0823333333333
25158,0.662
25159,0.7265
25160,0.0286666666667
25161,0.0025
25162,0.715666666667
25163,0.0
25164,0.982666666667
25165,0.152166666667
25166,0.986
25167,0.0383333333333
25168,0.971083333333
25169,0.541166666667
25170,0.0515
25171,0.0635833333333
25172,0.24
25173,0.207833333333
25174,0.946
25175,0.992
25176,0.805166666667
25177,0.0191666666667
25178,0.862666666667
25179,0.034
25180,0.193933333333
25181,0.0365333333333
25182,0.967083333333
25183,0.0709452380952
25184,0.715733333333
25185,0.785833333333
25186,0.0223333333333
25187,0.0085
25188,0.7795
25189,0.0664166666667
25190,0.0963333333333
25191,0.0175
25192,0.388333333333
25193,0.009
25194,0.0266666666667
25195,0.0215
25196,0.0560833333333
25197,0.0135166666667
25198,0.7947
25199,0.184
25200,0.949
25201,0.0311666666667
25202,0.1247
25203,0.9845
25204,0.1586
25205,0.83025
25206,0.0866666666667
25207,0.2755
25208,0.867283333333
25209,0.0384166666667
25210,0.965666666667
25211,1.0
25212,0.100166666667
25213,0.0243666666667
25214,0.3305
25215,0.0505
25216,0.706916666667
25217,0.45275
25218,0.9945
25219,0.42225
25220,0.559933333333
25221,0.0133333333333
25222,0.288833333333
25223,0.024
25224,0.907166666667
25225,0.0455
25226,0.857083333333
25227,0.326333333333
25228,0.6585
25229,0.0553833333333
25230,0.029
25231,0.397833333333
25232,0.930316666667
25233,0.997
25234,0.0545
25235,0.0383333333333
25236,0.792083333333
25237,0.0710833333333
25238,0.3
25239,0.404016666667
25240,0.104583333333
25241,0.677333333333
25242,0.48075
25243,0.1535
25244,0.018
25245,0.409833333333
25246,0.35085
25247,0.320183333333
25248,0.3135
25249,0.142041666667
25250,0.119333333333
25251,0.0538333333333
25252,0.27669047619
25253,0.428833333333
25254,0.0308333333333
25255,0.0425833333333
25256,0.79275
25257,0.8275
25258,0.826166666667
25259,0.121823809524
25260,0.0175
25261,0.0704166666667
25262,0.0256666666667
25263,0.0523333333333
25264,0.8255
25265,0.0111666666667
25266,0.166133333333
25267,0.135916666667
25268,0.118883333333
25269,0.004
25270,0.087
25271,0.954
25272,0.0404166666667
25273,0.0188333333333
25274,0.03425
25275,0.754
25276,0.06225
25277,0.161083333333
25278,0.291333333333
25279,0.57725
25280,0.757833333333
25281,0.095
25282,0.412583333333
25283,0.22235
25284,0.0177666666667
25285,0.837333333333
25286,0.0
25287,0.895916666667
25288,0.123833333333
25289,0.103666666667
25290,0.0299166666667
25291,0.016
25292,0.164166666667
25293,0.470333333333
25294,0.217321428571
25295,0.0905
25296,0.904895238095
25297,0.392666666667
25298,0.425833333333
25299,0.435416666667
25300,0.0323333333333
25301,0.5425
25302,0.1275
25303,0.430583333333
25304,0.925416666667
25305,0.12045
25306,0.362666666667
25307,0.19275
25308,0.998
25309,0.991
25310,0.471416666667
25311,0.833
25312,0.969166666667
25313,0.994333333333
25314,0.709583333333
25315,0.8535
25316,0.992083333333
25317,0.656416666667
25318,0.807333333333
25319,0.936666666667
25320,0.03425
25321,0.0
25322,0.769666666667
25323,0.958833333333
25324,0.9515
25325,0.964
25326,0.890266666667
25327,0.108
25328,0.104483333333
25329,0.0
25330,0.009
25331,0.041
25332,0.9205
25333,0.0535
25334,0.959916666667
25335,0.648583333333
25336,0.110833333333
25337,0.4395
25338,0.0309
25339,0.978333333333
25340,0.979
25341,0.0574666666667
25342,0.0275833333333
25343,0.988
25344,0.07075
25345,0.072
25346,0.54085
25347,0.24675
25348,0.0705
25349,0.0323333333333
25350,0.306116666667
25351,0.0547666666667
25352,0.7285
25353,0.0195
25354,0.164166666667
25355,0.127833333333
25356,0.0336666666667
25357,0.846666666667
25358,0.0333333333333
25359,0.0934166666667
25360,0.152333333333
25361,0.0418333333333
25362,0.945666666667
25363,0.866083333333
25364,0.028
25365,0.81075
25366,0.298583333333
25367,0.349816666667
25368,0.8445
25369,0.0628333333333
25370,0.0636
25371,0.171833333333
25372,0.1335
25373,0.196
25374,0.8615
25375,0.449816666667
25376,0.01925
25377,0.132083333333
25378,0.19355
25379,0.858466666667
25380,0.950583333333
25381,0.980833333333
25382,0.02525
25383,0.106833333333
25384,0.890166666667
25385,0.90485
25386,0.01525
25387,0.9085
25388,0.919
25389,0.815583333333
25390,0.0525666666667
25391,0.332483333333
25392,0.4305
25393,0.86125
25394,0.7565
25395,0.18305
25396,0.532533333333
25397,0.7275
25398,0.0169
25399,0.955166666667
25400,0.968
25401,0.85575
25402,0.0256666666667
25403,0.990666666667
25404,0.457333333333
25405,0.74625
25406,0.087
25407,0.0223333333333
25408,0.776166666667
25409,0.313083333333
25410,0.021
25411,0.0616666666667
25412,0.305666666667
25413,0.948166666667
25414,0.913333333333
25415,0.4895
25416,0.0376666666667
25417,0.0207333333333
25418,0.8865
25419,0.959166666667
25420,0.0155
25421,0.0511666666667
25422,0.931166666667
25423,0.148466666667
25424,0.014
25425,0.0543333333333
25426,0.0522166666667
25427,0.02
25428,0.23015
25429,0.117333333333
25430,0.665833333333
25431,0.573166666667
25432,0.9245
25433,0.747133333333
25434,0.1215
25435,0.31115
25436,0.50085
25437,0.151083333333
25438,0.975
25439,0.530833333333
25440,0.529166666667
25441,0.623583333333
25442,0.0843333333333
25443,0.0619642857143
25444,0.655166666667
25445,0.08525
25446,0.144083333333
25447,0.12395
25448,0.0553333333333
25449,0.307783333333
25450,0.13025
25451,0.10275
25452,0.999
25453,0.751
25454,0.154233333333
25455,0.701666666667
25456,0.0628333333333
25457,0.214833333333
25458,0.959833333333
25459,0.67
25460,0.92725
25461,0.697366666667
25462,0.8755
25463,0.31775
25464,0.185816666667
25465,0.116933333333
25466,0.135416666667
25467,0.197166666667
25468,0.029
25469,0.06535
25470,0.130333333333
25471,0.208
25472,0.938783333333
25473,0.0183333333333
25474,0.114
25475,0.0300166666667
25476,0.0318333333333
25477,0.990833333333
25478,0.7284
25479,0.339583333333
25480,0.3105
25481,0.00416666666667
25482,0.217133333333
25483,0.6975
25484,0.352666666667
